"ISO","ID","HORI","TOP","BOT","SAMPLENO","SIO2","AL2O3","FE2O3","CAO","MGO","K2O","NA2O","TIO2","MNO2","P2O5","IGN","TOTAL","RATIOSIAL","RATIOSIFE","RATIOSIR","RATIOALFE","SOELREM","EDITDATE","VERIFIED","CODETYPE"
"AU","4","1","0","10","830065","78.7","13.5","3.9","0.5","0.6","0.6","0.3","1.1","0.08","0.05","6.7","0","","","","","","","","AU0041"
"AU","4","7","150","174","830071","80","13.3","4","0.2","0.7","0.5","0.7","1.09","0.15","0.04","5.2","0","","","","","","","","AU0047"
"TH","1","1","0","15","670107","60.1","20.4","5.7","0.31","0.65","1.21","","0.94","0.02","0.06","11.6","101","5","28.1","4.2","5.6","","1995-05-18 00:00:00","","TH0011"
"TH","1","2","27","48","670108","52.6","18.5","15.5","0.22","0.75","1.57","","0.99","0.01","0.04","10.3","100.5","4.8","9","3.1","1.9","","1995-05-18 00:00:00","","TH0012"
"TH","1","3","64","93","670109","53.4","18.3","11.8","0.18","0.55","2.3","","0.94","0.01","0.02","12.4","99.9","5","12","3.5","2.4","","1995-05-18 00:00:00","","TH0013"
"TH","1","4","93","120","670110","62.5","21.9","3.1","0.18","0.86","1.77","","1.1","0.01","0.02","9.5","100.9","4.8","53.7","4.4","11.1","","1995-05-18 00:00:00","","TH0014"
"TH","2","1","0","10","670111","66.8","12.4","5","3.76","0.59","0.07","","1.19","0.18","0.06","11.5","101.6","9.1","35.6","7.3","3.9","","1995-05-18 00:00:00","","TH0021"
"TH","2","2","15","30","670112","57.2","11.9","5","12.83","0.6","0.06","","0.67","0.38","0.09","13.6","102.3","8.2","30.5","6.4","3.7","","1995-05-18 00:00:00","","TH0022"
"TH","2","3","150","170","670113","32","6.9","2.4","34.93","0.65","0.04","","0.26","0.27","0.22","22.2","99.9","7.9","35.5","6.4","4.5","","1995-05-18 00:00:00","","TH0023"
"TH","4","1","2","15","670116","55.2","23.5","5.5","0.62","1.31","3.15","","0.92","0.02","0.11","10.7","101","4","26.7","3.5","6.7","","1996-07-19 00:00:00","OSP","TH0041"
"TH","4","2","70","80","670117","56.9","21.7","6.5","0.77","1.13","2.55","","0.87","0.12","0.08","9.3","99.9","4.5","23.3","3.7","5.2","","1996-07-19 00:00:00","OSP","TH0042"
"TH","4","3","115","125","670118","75.7","12.4","3.7","0.58","0.69","2.23","","0.62","0.12","0.06","4.5","100.6","10.4","54.5","8.7","5.3","","1996-07-19 00:00:00","OSP","TH0043"
"TH","6","1","0","8","670122","78.4","10","3.1","0.57","0.6","3.51","","0.62","0.06","0.22","5.2","102.3","13.3","67.3","11.1","5.1","","1995-05-18 00:00:00","","TH0061"
"TH","6","2","8","13","670123","77.3","10","2.9","0.46","0.69","3.5","","0.65","0.06","0.2","4.9","100.7","13.1","71","11.1","5.4","","1995-05-18 00:00:00","","TH0062"
"TH","6","3","60","70","670124","68.7","15.9","5.4","0.33","0.99","4.1","","0.84","0.09","0.17","5.5","102","7.3","33.9","6","4.6","","1995-05-18 00:00:00","","TH0063"
"TH","8","1","0","15","670129","57.5","16.7","7.3","0.13","0.3","1.09","","1.8","0.07","0.17","15.5","100.6","5.8","21","4.6","3.6","","1995-05-18 00:00:00","","TH0081"
"TH","8","2","15","22","670130","58.8","17.8","7.8","0.07","0.27","1.09","","1.85","0.04","0.17","13","100.9","5.6","20.1","4.4","3.6","","1995-05-18 00:00:00","","TH0082"
"TH","8","3","22","36","670131","59","19","8.9","0.07","0.29","1.17","","1.95","0.02","0.13","9.7","100.2","5.3","17.6","4.1","3.3","","1995-05-18 00:00:00","","TH0083"
"TH","8","4","36","100","670132","52.4","22.3","11.6","0.05","0.33","1.78","","1.79","0.02","0.1","9.4","99.8","4","12","3","3","","1995-05-18 00:00:00","","TH0084"
"TH","8","5","100","0","670133","53.9","21.6","12.1","0.06","0.33","1.48","","1.75","0.08","0.11","8.9","100.3","4.2","11.9","3.1","2.8","","1995-05-18 00:00:00","","TH0085"
"TH","9","1","0","6","670134","29.4","23.1","19.5","0.08","0.42","0.13","","4.43","0.64","1.09","19.3","98.1","2.2","4","1.4","1.9","","1995-05-18 00:00:00","","TH0091"
"TH","9","2","6","30","670135","29","26.1","21.7","0.13","0.47","0.14","","5.01","0.96","1.22","14.2","98.9","1.9","3.6","1.2","1.9","","1995-05-18 00:00:00","","TH0092"
"TH","9","3","30","70","670136","29.4","26.9","22.3","0.07","0.45","0.12","","5.17","0.64","1.18","12.4","98.6","1.9","3.5","1.2","1.9","","1995-05-18 00:00:00","","TH0093"
"TH","9","4","70","150","670137","29.1","25.8","22.3","0.07","0.48","0.13","","5.18","0.59","1.13","12","96.8","1.9","3.5","1.2","1.8","","1995-05-18 00:00:00","","TH0094"
"TH","10","1","0","6","670138","52.7","18.6","12.2","0.1","0","0.06","","1.65","0.15","0.06","14.8","100.3","4.8","11.5","3.4","2.4","","1995-05-18 00:00:00","","TH0101"
"TH","10","2","7","29","670139","48.7","21.9","15.5","0","0","0.06","","1.89","0.14","0.05","12.1","100.3","3.8","8.4","2.6","2.2","","1995-05-18 00:00:00","","TH0102"
"TH","10","3","30","70","670140","45.9","23.6","15.9","0","0","0.05","","2.02","0.1","0.03","11.7","99.3","3.3","7.7","2.3","2.3","","1995-05-18 00:00:00","","TH0103"
"TH","11","1","0","22","670141","86.1","5.7","2.5","1.26","0.13","0.33","","0.31","0.13","0.1","5.1","101.7","25.6","91.7","20","3.6","","1995-05-18 00:00:00","","TH0111"
"TH","11","2","22","39","670142","87.1","5.9","2.6","0.35","0.14","0.33","","0.33","0.15","0.07","3.5","100.5","25.1","89.2","19.6","3.6","","1995-05-18 00:00:00","","TH0112"
"TH","11","3","39","85","670143","84.3","7.4","3.1","0.15","0.18","0.36","","0.36","0.06","0.04","3.3","99.3","19.3","72.4","15.3","3.7","","1995-05-18 00:00:00","","TH0113"
"TH","12","1","0","15","670144","95.1","1.8","0.7","0.1","0.1","0.1","","0.3","0","0","1.9","100.1","89.7","361.7","71.9","4","","1995-05-18 00:00:00","","TH0121"
"TH","12","2","15","40","670145","88.7","5.6","1.6","0","0.1","0.1","","0.4","0","0","2.6","99.1","26.9","147.6","22.7","5.5","","1995-05-18 00:00:00","","TH0122"
"TH","12","3","40","90","670146","94.9","2.1","0.7","0.1","0.1","0.1","","0.3","0","0","1.3","99.6","76.7","360.9","63.3","4.7","","1995-05-18 00:00:00","","TH0123"
"TH","12","4","90","115","670147","88.7","5.6","1.5","0","0.1","0.1","","0.4","0","0","2.5","98.9","26.9","157.4","23","5.9","","1995-05-18 00:00:00","","TH0124"
"TH","13","1","0","13","670148","97.5","1.6","0.9","0.06","0.11","0.14","","0.28","0","0.04","1.5","102.1","103.4","288.4","76.1","2.8","","1995-05-18 00:00:00","","TH0131"
"TH","13","2","13","25","670149","95.1","3","0.9","0.06","0.23","0.2","","0.31","0","0.03","1.7","101.5","53.8","281.3","45.2","5.2","","1995-05-18 00:00:00","","TH0132"
"TH","13","3","25","98","670150","90.7","4.9","1.3","0.03","0.19","0.31","","0.36","0","0.03","2.3","100.1","31.4","185.7","26.9","5.9","","1995-05-18 00:00:00","","TH0133"
"TH","13","4","98","135","670151","89.9","5.9","1.4","0.03","0.21","0.35","","0.39","0","0.03","2.6","100.8","25.9","171","22.5","6.6","","1995-05-18 00:00:00","","TH0134"
"NG","1","1","0","11","780001","81.2","8.7","3.9","0.11","0.09","0.15","","0.78","0.15","0.04","5.9","101","15.8","55.4","12.3","3.5","","1995-03-02 00:00:00","","NG0011"
"NG","1","2","11","20","780002","78.7","10.3","4.4","0.08","0.05","0.14","","0.77","0.14","0.02","6.1","100.7","13","47.6","10.2","3.7","","1995-03-02 00:00:00","","NG0012"
"NG","1","3","20","45","780003","74.1","13.6","5.2","0.07","0.07","0.13","","0.77","0.1","0.02","7.3","101.4","9.2","37.9","7.4","4.1","","1995-03-02 00:00:00","","NG0013"
"NG","1","0","45","70","780004","60.4","21","7.8","0.09","0.11","0.11","","0.84","0.1","0.01","10.9","101.4","4.9","20.6","3.9","4.2","","1995-03-02 00:00:00","","NG0014"
"NG","1","5","70","90","780005","57","21.9","8.8","0.1","0.1","0.1","","0.87","0.1","0.01","11.2","100.2","4.4","17.2","3.5","3.9","","1995-03-02 00:00:00","","NG0015"
"NG","1","6","90","110","780006","56.1","22.3","9.3","0.09","0.09","0.1","","0.83","0.11","0.01","11.7","100.6","4.3","16.1","3.4","3.8","","1995-03-02 00:00:00","","NG0016"
"NG","1","7","110","120","780007","54.7","22.1","10.6","0.1","0.09","0.09","","0.87","0.1","0.01","11.8","100.5","4.2","13.7","3.2","3.3","","1995-03-02 00:00:00","","NG0017"
"NG","4","1","0","10","780021","82","7.5","2.5","0.1","0.06","2.78","","0.39","0.07","0.05","2.9","98.4","18.6","87.3","15.3","4.7","","1996-02-18 00:00:00","OSP","NG0041"
"NG","4","2","10","28","780022","83.3","7.6","2.8","0.1","0.04","2.55","","0.4","0.07","0.05","2.9","99.8","18.6","79.2","15.1","4.3","","1996-02-18 00:00:00","OSP","NG0042"
"NG","4","3","28","45","780023","80.3","9.7","3.7","0.09","0.01","2.82","","0.47","0.07","0.04","3.6","100.8","14","57.8","11.3","4.1","","1996-02-18 00:00:00","OSP","NG0043"
"NG","4","4","45","60","780024","75.1","12.6","4.8","0.09","0.08","2.79","","0.44","0.06","0.03","4.5","100.5","10.1","41.7","8.1","4.1","","1996-02-18 00:00:00","OSP","NG0044"
"NG","4","5","60","75","780025","72.2","13.8","4.4","0.1","0.07","3.04","","0.4","0.04","0.03","4.8","98.9","8.9","43.7","7.4","4.9","","1996-02-18 00:00:00","OSP","NG0045"
"NG","4","6","75","95","780026","70.3","15.1","3.2","0.07","0.03","5.28","","0.25","0.01","0.02","3.9","98.2","7.9","58.5","7","7.4","","1996-02-18 00:00:00","OSP","NG0046"
"NG","4","7","95","120","780027","73.4","14.8","3.1","0.09","0.02","5.68","","0.2","0.01","0.01","3.3","100.6","8.4","63","7.4","7.5","","1996-02-18 00:00:00","OSP","NG0047"
"NG","8","1","0","20","780044","94","2.5","1","0.04","0.01","0.48","","1.14","0.04","0.02","2.1","101.3","63.8","250.2","50.8","3.9","","1995-03-02 00:00:00","","NG0081"
"NG","8","2","20","38","780045","94.5","2.3","1","0.01","0.01","0.53","","1.19","0.03","0.01","1.2","100.8","69.7","251.6","54.6","3.6","","1995-03-02 00:00:00","","NG0082"
"NG","8","3","38","58","780046","85.4","8.7","2.1","0.01","0.01","0.48","","1.26","0.02","0.03","3.6","101.6","16.7","108.3","14.4","6.5","","1995-03-02 00:00:00","","NG0083"
"NG","8","4","58","90","780047","83","10","2.8","0.01","0.02","0.47","","1.28","0.02","0.03","3.9","101.5","14.1","78.9","12","5.6","","1995-03-02 00:00:00","","NG0084"
"NG","8","5","90","120","780048","81.5","10.5","4","0.01","0.01","0.47","","1.34","0.02","0.03","4.1","102","13.2","54.2","10.6","4.1","","1995-03-02 00:00:00","","NG0085"
"NG","9","1","0","15","780049","82.4","6.2","6.6","0.2","0.08","0.44","","0.84","0.07","0.05","4.7","101.6","22.6","33.2","13.4","1.5","","1995-03-02 00:00:00","","NG0091"
"NG","9","2","15","26","780050","82.5","7","7.5","0.06","0.01","0.41","","0.83","0.06","0.03","3.5","101.9","20","29.3","11.9","1.5","","1995-03-02 00:00:00","","NG0092"
"NG","9","3","26","46","780051","50.7","20.1","18.9","0.04","0.16","0.26","","0.75","0.04","0.05","9.2","100.2","4.3","7.1","2.7","1.7","","1995-03-02 00:00:00","","NG0093"
"NG","9","4","46","100","780052","51.4","21.1","17.5","0.04","0.01","0.33","","0.82","0.04","0.04","9.2","100.5","4.1","7.8","2.7","1.9","","1995-03-02 00:00:00","","NG0094"
"NG","9","5","100","125","780053","49.6","20.6","19.1","0.04","0.02","0.33","","0.78","0.04","0.05","9.5","100.1","4.1","6.9","2.6","1.7","","1995-03-02 00:00:00","","NG0095"
"NG","9","6","125","145","780054","51","21","17.2","0.04","0.12","0.33","","0.8","0.04","0.04","9.3","99.9","4.1","7.9","2.7","1.9","","1995-03-02 00:00:00","","NG0096"
"NG","11","1","0","5","780061","75.6","9.6","3.1","2.65","0.55","1.21","","0.54","0.06","0.03","3.3","96.6","13.4","64.9","11.1","4.9","","1995-03-02 00:00:00","","NG0111"
"NG","11","2","5","25","780062","75.7","10.5","3.9","2.43","0.52","1.26","","0.51","0.07","0.02","3.4","98.3","12.2","51.7","9.9","4.2","","1995-03-02 00:00:00","","NG0112"
"NG","11","3","25","45","780063","74.4","11.5","4.7","2.65","0.59","1.16","","0.63","0.19","0.02","3.6","99.4","11","42.1","8.7","3.8","","1995-03-02 00:00:00","","NG0113"
"NG","11","4","45","75","780064","67.7","13.6","5.2","3.06","0.96","1.3","","0.87","0.17","0.01","4.2","97.1","8.4","34.7","6.8","4.1","","1995-03-02 00:00:00","","NG0114"
"NG","11","5","75","110","780065","68.9","14.4","4.9","2.72","0.9","1.17","","0.84","0.06","0.01","4.7","98.6","8.1","37.4","6.7","4.6","","1995-03-02 00:00:00","","NG0115"
"NG","11","6","200","250","78065A","59","16.7","7.1","3.59","2.74","1.41","","0.64","0.07","0.16","6.3","97.7","6","22.1","4.7","3.7","","1995-03-02 00:00:00","","NG0116"
"ID","1","1","0","13","800138","39.3","30.9","13.6","0.17","0.16","0.07","","1.59","0.49","0.15","15.4","101.8","2.2","7.7","1.7","3.6","","1995-05-19 00:00:00","","ID0011"
"ID","2","1","0","5","800144","38.6","29.5","12.2","0.52","0.42","0.13","","1.42","0.32","0.16","16.9","100.2","2.2","8.4","1.8","3.8","","1995-05-19 00:00:00","","ID0021"
"ID","2","2","5","30","800145","38.8","29.6","12.4","0.47","0.51","0.13","","1.47","0.34","0.15","16.9","100.8","2.2","8.3","1.8","3.7","","1995-05-19 00:00:00","","ID0022"
"ID","2","3","30","75","800146","39.9","31.6","12.5","0.33","0.3","0.11","","1.43","0.34","0.12","14.4","101","2.1","8.5","1.7","4","","1995-05-19 00:00:00","","ID0023"
"ID","2","4","75","120","800147","39.3","31.3","12.5","0.34","0.21","0.08","","1.41","0.38","0.11","13.6","99.2","2.1","8.4","1.7","3.9","","1995-05-19 00:00:00","","ID0024"
"ID","2","5","120","170","800148","40.9","32.5","12.4","0.31","0.19","0.07","","1.37","0.36","0.11","13.6","101.8","2.1","8.8","1.7","4.1","","1995-05-19 00:00:00","","ID0025"
"ID","1","2","13","28","800139","38.9","30.2","12.8","0.21","0.19","0.07","","1.59","1.68","0.1","14.5","100.2","2.2","8.1","1.7","3.7","","1995-05-19 00:00:00","","ID0012"
"ID","1","3","28","66","800140","38.4","32.1","13","0.16","0.17","0.06","","1.62","0.38","0.11","14.1","100.1","2","7.9","1.6","3.9","","1995-05-19 00:00:00","","ID0013"
"ID","1","4","66","85","800141","38.6","32","13.2","0.14","0.13","0.05","","1.64","0.35","0.09","13.6","99.8","2","7.8","1.6","3.8","","1995-05-19 00:00:00","","ID0014"
"ID","1","5","85","100","800142","39","32.1","13.3","0.14","0.13","0.05","","1.66","0.33","0.08","13.6","100.4","2.1","7.8","1.6","3.8","","1995-05-19 00:00:00","","ID0015"
"ID","1","6","100","125","800143","39.2","32.1","13.4","0.15","0.14","0.05","","1.68","0.34","0.08","13.6","100.7","2.1","7.8","1.6","3.8","","1995-05-19 00:00:00","","ID0016"
"ID","3","1","0","20","800149","41.5","23.2","9.5","3","3.2","0.49","","1.02","0.3","0.47","18.1","100.8","3","11.6","2.4","3.8","","1995-05-19 00:00:00","","ID0031"
"ID","3","2","20","44","800150","42.2","22.1","9.9","3.57","2.78","0.52","","1.03","0.33","0.41","16.4","99.2","3.2","11.3","2.5","3.5","","1995-05-19 00:00:00","","ID0032"
"ID","3","3","44","69","800151","40.9","27.8","12.1","1.41","2.11","0.29","","1.26","0.45","0.33","15","101.7","2.5","9","2","3.6","","1995-05-19 00:00:00","","ID0033"
"ID","3","4","69","85","800152","34.9","29.7","12.8","1.27","0.42","0.16","","1.31","0.42","0.49","16.3","97.8","2","7.3","1.6","3.6","","1995-05-19 00:00:00","","ID0034"
"ID","3","5","85","101","800153","37.5","29.8","12.9","0.9","0.45","0.18","","1.35","0.45","0.49","14.9","98.9","2.1","7.7","1.7","3.6","","1995-05-19 00:00:00","","ID0035"
"ID","3","6","101","126","800154","36.6","29.7","13.2","0.79","0.41","0.22","","1.39","0.41","0.55","15.1","98.4","2.1","7.4","1.6","3.5","","1995-05-19 00:00:00","","ID0036"
"ID","3","7","126","150","800155","36.7","29.8","13","0.68","2.08","0.34","","1.37","0.39","0.58","15.3","100.2","2.1","7.5","1.6","3.6","","1995-05-19 00:00:00","","ID0037"
"ID","4","1","0","26","800156","38.3","30.2","12.8","0.32","1.31","0.13","","1.64","0.17","0.19","15.8","100.9","2.2","8","1.7","3.7","","1995-05-19 00:00:00","","ID0041"
"ID","4","2","26","36","800157","36.8","29.7","14.3","0.37","0.46","0.14","","1.64","1.44","0.14","14.9","99.9","2.1","6.9","1.6","3.3","","1995-05-19 00:00:00","","ID0042"
"ID","4","3","36","80","800158","38.4","32.7","13.7","0.22","0.24","0.11","","1.66","0.55","0.14","14.7","102.4","2","7.5","1.6","3.7","","1995-05-19 00:00:00","","ID0043"
"ID","4","4","80","120","800159","37","32.2","13.8","0.21","0.22","0.09","","1.68","0.57","0.14","14.4","100.3","2","7.1","1.5","3.7","","1995-05-19 00:00:00","","ID0044"
"ID","4","5","120","170","800160","35.6","32","14","0.21","0.23","0.09","","1.7","0.5","0.14","14.8","99.3","1.9","6.8","1.5","3.6","","1995-05-19 00:00:00","","ID0045"
"ID","4","6","170","200","800161","31","35.9","10.5","2.11","1.56","0.15","","1.17","0.22","0.24","15","97.9","1.5","7.9","1.2","5.4","","1995-05-19 00:00:00","","ID0046"
"ID","5","1","0","30","810097","53.5","10.2","2.3","0.81","0.29","2.01","","0.92","0.02","0.06","28.1","98.2","8.9","61.9","7.8","7","","1995-05-19 00:00:00","","ID0051"
"ID","5","2","30","40","810098","43.5","23.6","3.3","1.04","0.79","2.18","","0.52","0.04","0.02","23.4","98.4","3.1","35.1","2.9","11.2","","1995-05-19 00:00:00","","ID0052"
"ID","5","3","40","55","810099","70.5","18.4","1.4","0.01","0.17","0.62","","1.28","0.01","","8.7","100.1","6.5","134.1","6.2","20.6","","1995-05-19 00:00:00","","ID0053"
"ID","5","4","55","55","810100","63.5","23.4","1.3","0","0.19","1.07","","1.31","0.01","","10.1","99.9","4.6","130","4.4","28.2","","1995-05-19 00:00:00","","ID0054"
"ID","6","1","0","10","810101","71.9","8","1.8","0.03","0.32","1.28","","0.94","0.01","0.04","16.3","100.6","15.3","106.3","13.3","7","","1995-05-19 00:00:00","","ID0061"
"ID","6","2","10","30","810102","63.1","19.5","4.5","0.01","0.78","3.39","","1.08","0.02","0.03","9.2","101.6","5.5","37.3","4.8","6.8","","1995-05-19 00:00:00","","ID0062"
"ID","6","3","30","95","810103","87.9","7.1","0.6","0","0.26","1.54","","0.41","0.01","","2.2","99","21","390","19.9","18.6","","1995-05-19 00:00:00","","ID0063"
